__table__,date,sku_id,sku_name,views,clicks,sales,revenue,ctr,conversion_rate
fk_daily_alltime,2025-10-01,fk-bbo4,BBO4,1,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-butterfly-bow-earings,butterfly&bow earings,4,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-dc2,DC2,6,2,0,0.0,33.33,0.0
fk_daily_alltime,2025-10-01,fk-dc3,DC3,4,2,0,0.0,50.0,0.0
fk_daily_alltime,2025-10-01,fk-dj-1,DJ-1,27,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-dj-2,DJ-2,90,4,0,0.0,4.44,0.0
fk_daily_alltime,2025-10-01,fk-dm1,DM1,12,1,0,0.0,8.33,0.0
fk_daily_alltime,2025-10-01,fk-e-26,E-26,118,1,0,0.0,0.85,0.0
fk_daily_alltime,2025-10-01,fk-earrings-with-red---green-stone-and-pearls,Earrings With Red & Green Stone And Pearls,153,1,0,0.0,0.65,0.0
fk_daily_alltime,2025-10-01,fk-haathi-earring-set,Haathi Earring Set,1,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-j11---j13,J11 - J13,240,4,0,0.0,1.67,0.0
fk_daily_alltime,2025-10-01,fk-j2,J2,97,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-jc-1-2,JC-1.2,57,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-jumbo-jhumka,Jumbo Jhumka,99,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-lakshmi-ji-jhumka,Lakshmi ji Jhumka,57,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-me21-1,ME21-1,13,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-me22-1,ME22-1,9,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-mjc1,MJC1,10,2,0,0.0,20.0,0.0
fk_daily_alltime,2025-10-01,fk-mjc2,MJC2,450,208,0,0.0,46.22,0.0
fk_daily_alltime,2025-10-01,fk-mjc3,MJC3,23,11,0,0.0,47.83,0.0
fk_daily_alltime,2025-10-01,fk-nj-3,NJ-3,570,58,0,0.0,10.18,0.0
fk_daily_alltime,2025-10-01,fk-nj3,NJ3,20,1,0,0.0,5.0,0.0
fk_daily_alltime,2025-10-01,fk-pmc-1,PMC-1,5,1,0,0.0,20.0,0.0
fk_daily_alltime,2025-10-01,fk-pmc-2,PMC-2,1,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-pmc1,PMC1,1,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-pmc10,PMC10,4,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-pmc11,PMC11,19,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-pmc12,PMC12,7,1,0,0.0,14.29,0.0
fk_daily_alltime,2025-10-01,fk-pmc13,PMC13,1,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-pmc14,PMC14,11,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-pmc16,PMC16,1,3,0,0.0,300.0,0.0
fk_daily_alltime,2025-10-01,fk-pmc18,PMC18,3,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-pmc2,PMC2,16,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-pmc3,PMC3,2,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-pmc4,PMC4,16,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-pmc5,PMC5,2,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-pmc6,PMC6,5,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-pmc7,PMC7,26,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-pmc8,PMC8,9,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-pmc9,PMC9,20,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-s-5678,S-5678,3,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-yj-12,YJ(12),2,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-yj-butterfly-earring,YJ Butterfly Earring,7,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-yj2,YJ2,21,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-yj3,YJ3,22,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-01,fk-yjc-1,YJC-1,176,69,0,0.0,39.2,0.0
fk_daily_alltime,2025-10-02,fk-ath1,ATH1,1,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-bbo3,BBO3,1,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-bbo4,BBO4,1,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-butterfly-bow-earings,butterfly&bow earings,7,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-dc1,DC1,1,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-dc2,DC2,9,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-dc3,DC3,4,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-dj-1,DJ-1,35,1,0,0.0,2.86,0.0
fk_daily_alltime,2025-10-02,fk-dj-2,DJ-2,43,4,0,0.0,9.3,0.0
fk_daily_alltime,2025-10-02,fk-dm1,DM1,9,1,0,0.0,11.11,0.0
fk_daily_alltime,2025-10-02,fk-e-26,E-26,193,3,0,0.0,1.55,0.0
fk_daily_alltime,2025-10-02,fk-earrings-with-red---green-stone-and-pearls,Earrings With Red & Green Stone And Pearls,264,7,0,0.0,2.65,0.0
fk_daily_alltime,2025-10-02,fk-haathi-earring-set,Haathi Earring Set,8,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-j11---j13,J11 - J13,347,4,0,0.0,1.15,0.0
fk_daily_alltime,2025-10-02,fk-j2,J2,136,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-jc-1-2,JC-1.2,59,2,0,0.0,3.39,0.0
fk_daily_alltime,2025-10-02,fk-jumbo-jhumka,Jumbo Jhumka,130,2,0,0.0,1.54,0.0
fk_daily_alltime,2025-10-02,fk-lakshmi-ji-jhumka,Lakshmi ji Jhumka,174,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-me21-1,ME21-1,25,2,0,0.0,8.0,0.0
fk_daily_alltime,2025-10-02,fk-me22-1,ME22-1,6,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-mjc1,MJC1,4,2,0,0.0,50.0,0.0
fk_daily_alltime,2025-10-02,fk-mjc2,MJC2,431,173,0,0.0,40.14,0.0
fk_daily_alltime,2025-10-02,fk-mjc3,MJC3,32,6,0,0.0,18.75,0.0
fk_daily_alltime,2025-10-02,fk-nj-3,NJ-3,690,73,0,0.0,10.58,0.0
fk_daily_alltime,2025-10-02,fk-nj3,NJ3,15,1,0,0.0,6.67,0.0
fk_daily_alltime,2025-10-02,fk-pmc-1,PMC-1,5,2,0,0.0,40.0,0.0
fk_daily_alltime,2025-10-02,fk-pmc-2,PMC-2,3,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-pmc1,PMC1,100,6,0,0.0,6.0,0.0
fk_daily_alltime,2025-10-02,fk-pmc10,PMC10,14,1,0,0.0,7.14,0.0
fk_daily_alltime,2025-10-02,fk-pmc11,PMC11,17,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-pmc12,PMC12,11,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-pmc13,PMC13,2,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-pmc14,PMC14,22,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-pmc16,PMC16,7,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-pmc17,PMC17,75,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-pmc18,PMC18,10,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-pmc2,PMC2,53,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-pmc3,PMC3,5,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-pmc4,PMC4,24,1,0,0.0,4.17,0.0
fk_daily_alltime,2025-10-02,fk-pmc5,PMC5,9,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-pmc6,PMC6,3,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-pmc7,PMC7,21,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-pmc8,PMC8,8,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-pmc9,PMC9,6,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-rc-r,RC-R,3,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-s-5678,S-5678,6,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-yj-12,YJ(12),9,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-yj-butterfly-earring,YJ Butterfly Earring,1,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-yj2,YJ2,39,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-yj3,YJ3,25,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-02,fk-yjc-1,YJC-1,190,56,0,0.0,29.47,0.0
fk_daily_alltime,2025-10-03,fk-bbo4,BBO4,1,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-butterfly-bow-earings,butterfly&bow earings,4,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-dc1,DC1,2,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-dc2,DC2,12,10,0,0.0,83.33,0.0
fk_daily_alltime,2025-10-03,fk-dc3,DC3,11,2,0,0.0,18.18,0.0
fk_daily_alltime,2025-10-03,fk-dj-1,DJ-1,71,1,0,0.0,1.41,0.0
fk_daily_alltime,2025-10-03,fk-dj-2,DJ-2,67,6,0,0.0,8.96,0.0
fk_daily_alltime,2025-10-03,fk-dm1,DM1,20,6,0,0.0,30.0,0.0
fk_daily_alltime,2025-10-03,fk-e-26,E-26,156,1,0,0.0,0.64,0.0
fk_daily_alltime,2025-10-03,fk-earrings-with-red---green-stone-and-pearls,Earrings With Red & Green Stone And Pearls,186,2,0,0.0,1.08,0.0
fk_daily_alltime,2025-10-03,fk-elephant-combo,Elephant Combo,1,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-haathi-earring-set,Haathi Earring Set,9,1,0,0.0,11.11,0.0
fk_daily_alltime,2025-10-03,fk-j11---j13,J11 - J13,343,6,0,0.0,1.75,0.0
fk_daily_alltime,2025-10-03,fk-j2,J2,82,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-jc-1-2,JC-1.2,62,2,0,0.0,3.23,0.0
fk_daily_alltime,2025-10-03,fk-jumbo-jhumka,Jumbo Jhumka,126,1,0,0.0,0.79,0.0
fk_daily_alltime,2025-10-03,fk-lakshmi-ji-jhumka,Lakshmi ji Jhumka,195,2,0,0.0,1.03,0.0
fk_daily_alltime,2025-10-03,fk-me21-1,ME21-1,12,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-me22-1,ME22-1,11,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-mjc1,MJC1,3,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-mjc2,MJC2,490,205,0,0.0,41.84,0.0
fk_daily_alltime,2025-10-03,fk-mjc3,MJC3,24,10,0,0.0,41.67,0.0
fk_daily_alltime,2025-10-03,fk-nj-3,NJ-3,783,72,0,0.0,9.2,0.0
fk_daily_alltime,2025-10-03,fk-nj3,NJ3,13,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-pmc-1,PMC-1,4,1,0,0.0,25.0,0.0
fk_daily_alltime,2025-10-03,fk-pmc-2,PMC-2,1,1,0,0.0,100.0,0.0
fk_daily_alltime,2025-10-03,fk-pmc1,PMC1,20,1,0,0.0,5.0,0.0
fk_daily_alltime,2025-10-03,fk-pmc10,PMC10,6,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-pmc11,PMC11,12,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-pmc12,PMC12,5,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-pmc14,PMC14,19,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-pmc16,PMC16,1,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-pmc17,PMC17,9,1,0,0.0,11.11,0.0
fk_daily_alltime,2025-10-03,fk-pmc18,PMC18,5,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-pmc2,PMC2,52,1,0,0.0,1.92,0.0
fk_daily_alltime,2025-10-03,fk-pmc3,PMC3,5,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-pmc4,PMC4,9,1,0,0.0,11.11,0.0
fk_daily_alltime,2025-10-03,fk-pmc5,PMC5,4,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-pmc6,PMC6,14,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-pmc7,PMC7,16,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-pmc8,PMC8,5,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-pmc9,PMC9,13,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-s-5678,S-5678,9,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-yj-12,YJ(12),5,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-yj-butterfly-earring,YJ Butterfly Earring,3,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-yj2,YJ2,48,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-03,fk-yj3,YJ3,49,2,0,0.0,4.08,0.0
fk_daily_alltime,2025-10-03,fk-yjc-1,YJC-1,110,16,0,0.0,14.55,0.0
fk_daily_alltime,2025-10-04,fk-bbo3,BBO3,1,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-butterfly-bow-earings,butterfly&bow earings,7,1,0,0.0,14.29,0.0
fk_daily_alltime,2025-10-04,fk-dc1,DC1,5,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-dc2,DC2,6,1,0,0.0,16.67,0.0
fk_daily_alltime,2025-10-04,fk-dc3,DC3,5,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-dj-1,DJ-1,32,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-dj-2,DJ-2,60,5,0,0.0,8.33,0.0
fk_daily_alltime,2025-10-04,fk-dm1,DM1,18,3,0,0.0,16.67,0.0
fk_daily_alltime,2025-10-04,fk-e-26,E-26,169,1,0,0.0,0.59,0.0
fk_daily_alltime,2025-10-04,fk-earrings-with-red---green-stone-and-pearls,Earrings With Red & Green Stone And Pearls,162,3,0,0.0,1.85,0.0
fk_daily_alltime,2025-10-04,fk-elephant-combo,Elephant Combo,1,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-haathi-earring-set,Haathi Earring Set,5,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-j11---j13,J11 - J13,339,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-j2,J2,43,1,0,0.0,2.33,0.0
fk_daily_alltime,2025-10-04,fk-jc-1-2,JC-1.2,62,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-jumbo-jhumka,Jumbo Jhumka,153,2,0,0.0,1.31,0.0
fk_daily_alltime,2025-10-04,fk-lakshmi-ji-jhumka,Lakshmi ji Jhumka,294,4,0,0.0,1.36,0.0
fk_daily_alltime,2025-10-04,fk-me21-1,ME21-1,12,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-me22-1,ME22-1,6,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-mjc1,MJC1,6,3,0,0.0,50.0,0.0
fk_daily_alltime,2025-10-04,fk-mjc2,MJC2,723,275,0,0.0,38.04,0.0
fk_daily_alltime,2025-10-04,fk-mjc3,MJC3,43,31,0,0.0,72.09,0.0
fk_daily_alltime,2025-10-04,fk-nj-3,NJ-3,551,54,0,0.0,9.8,0.0
fk_daily_alltime,2025-10-04,fk-nj3,NJ3,14,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-pmc-1,PMC-1,8,2,0,0.0,25.0,0.0
fk_daily_alltime,2025-10-04,fk-pmc-2,PMC-2,4,4,0,0.0,100.0,0.0
fk_daily_alltime,2025-10-04,fk-pmc1,PMC1,7,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-pmc10,PMC10,14,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-pmc11,PMC11,20,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-pmc12,PMC12,13,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-pmc13,PMC13,5,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-pmc14,PMC14,19,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-pmc16,PMC16,3,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-pmc17,PMC17,9,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-pmc18,PMC18,14,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-pmc2,PMC2,73,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-pmc3,PMC3,5,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-pmc4,PMC4,15,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-pmc5,PMC5,3,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-pmc6,PMC6,4,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-pmc7,PMC7,22,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-pmc8,PMC8,11,1,0,0.0,9.09,0.0
fk_daily_alltime,2025-10-04,fk-pmc9,PMC9,9,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-s-5678,S-5678,4,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-yj-12,YJ(12),5,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-yj-butterfly-earring,YJ Butterfly Earring,11,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-04,fk-yj2,YJ2,34,1,0,0.0,2.94,0.0
fk_daily_alltime,2025-10-04,fk-yj3,YJ3,21,1,0,0.0,4.76,0.0
fk_daily_alltime,2025-10-04,fk-yjc-1,YJC-1,106,36,0,0.0,33.96,0.0
fk_daily_alltime,2025-10-05,fk-bbo3,BBO3,1,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-bbo4,BBO4,1,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-butterfly-bow-earings,butterfly&bow earings,7,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-dc1,DC1,7,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-dc2,DC2,4,2,0,0.0,50.0,0.0
fk_daily_alltime,2025-10-05,fk-dc3,DC3,5,1,0,0.0,20.0,0.0
fk_daily_alltime,2025-10-05,fk-dj-1,DJ-1,37,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-dj-2,DJ-2,64,5,0,0.0,7.81,0.0
fk_daily_alltime,2025-10-05,fk-dm1,DM1,25,11,0,0.0,44.0,0.0
fk_daily_alltime,2025-10-05,fk-e-26,E-26,199,1,0,0.0,0.5,0.0
fk_daily_alltime,2025-10-05,fk-earrings-with-red---green-stone-and-pearls,Earrings With Red & Green Stone And Pearls,222,5,0,0.0,2.25,0.0
fk_daily_alltime,2025-10-05,fk-elephant-combo,Elephant Combo,1,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-haathi-earring-set,Haathi Earring Set,11,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-j11---j13,J11 - J13,365,1,0,0.0,0.27,0.0
fk_daily_alltime,2025-10-05,fk-j2,J2,48,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-jc-1-2,JC-1.2,64,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-jumbo-jhumka,Jumbo Jhumka,191,2,0,0.0,1.05,0.0
fk_daily_alltime,2025-10-05,fk-lakshmi-ji-jhumka,Lakshmi ji Jhumka,348,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-me21-1,ME21-1,19,2,0,0.0,10.53,0.0
fk_daily_alltime,2025-10-05,fk-me22-1,ME22-1,7,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-mjc1,MJC1,7,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-mjc2,MJC2,704,256,0,0.0,36.36,0.0
fk_daily_alltime,2025-10-05,fk-mjc3,MJC3,27,16,0,0.0,59.26,0.0
fk_daily_alltime,2025-10-05,fk-nj-3,NJ-3,669,50,0,0.0,7.47,0.0
fk_daily_alltime,2025-10-05,fk-nj3,NJ3,21,1,0,0.0,4.76,0.0
fk_daily_alltime,2025-10-05,fk-pmc-1,PMC-1,7,2,0,0.0,28.57,0.0
fk_daily_alltime,2025-10-05,fk-pmc-2,PMC-2,2,1,0,0.0,50.0,0.0
fk_daily_alltime,2025-10-05,fk-pmc1,PMC1,20,2,0,0.0,10.0,0.0
fk_daily_alltime,2025-10-05,fk-pmc10,PMC10,19,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-pmc11,PMC11,31,1,0,0.0,3.23,0.0
fk_daily_alltime,2025-10-05,fk-pmc12,PMC12,18,2,0,0.0,11.11,0.0
fk_daily_alltime,2025-10-05,fk-pmc13,PMC13,6,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-pmc14,PMC14,30,2,0,0.0,6.67,0.0
fk_daily_alltime,2025-10-05,fk-pmc16,PMC16,8,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-pmc17,PMC17,7,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-pmc18,PMC18,15,1,0,0.0,6.67,0.0
fk_daily_alltime,2025-10-05,fk-pmc2,PMC2,60,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-pmc3,PMC3,5,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-pmc4,PMC4,15,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-pmc5,PMC5,3,1,0,0.0,33.33,0.0
fk_daily_alltime,2025-10-05,fk-pmc6,PMC6,5,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-pmc7,PMC7,22,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-pmc8,PMC8,9,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-pmc9,PMC9,12,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-s-5678,S-5678,5,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-yj-12,YJ(12),3,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-yj-butterfly-earring,YJ Butterfly Earring,7,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-05,fk-yj2,YJ2,39,2,0,0.0,5.13,0.0
fk_daily_alltime,2025-10-05,fk-yj3,YJ3,12,1,0,0.0,8.33,0.0
fk_daily_alltime,2025-10-05,fk-yjc-1,YJC-1,83,30,0,0.0,36.14,0.0
fk_daily_alltime,2025-10-06,fk-4rs,4RS,0,1,0,0.0,0,0.0
fk_daily_alltime,2025-10-06,fk-butterfly-bow-earings,butterfly&bow earings,8,1,0,0.0,12.5,0.0
fk_daily_alltime,2025-10-06,fk-dc1,DC1,2,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-06,fk-dc2,DC2,5,2,0,0.0,40.0,0.0
fk_daily_alltime,2025-10-06,fk-dc3,DC3,4,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-06,fk-dj-1,DJ-1,47,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-06,fk-dj-2,DJ-2,51,9,0,0.0,17.65,0.0
fk_daily_alltime,2025-10-06,fk-dm1,DM1,25,10,0,0.0,40.0,0.0
fk_daily_alltime,2025-10-06,fk-e-26,E-26,126,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-06,fk-earrings-with-red---green-stone-and-pearls,Earrings With Red & Green Stone And Pearls,215,2,0,0.0,0.93,0.0
fk_daily_alltime,2025-10-06,fk-gb2,GB2,24,4,0,0.0,16.67,0.0
fk_daily_alltime,2025-10-06,fk-haathi-earring-set,Haathi Earring Set,1,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-06,fk-j11---j13,J11 - J13,292,1,0,0.0,0.34,0.0
fk_daily_alltime,2025-10-06,fk-j2,J2,42,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-06,fk-jc-1-2,JC-1.2,41,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-06,fk-jumbo-jhumka,Jumbo Jhumka,151,3,0,0.0,1.99,0.0
fk_daily_alltime,2025-10-06,fk-lakshmi-ji-jhumka,Lakshmi ji Jhumka,283,2,0,0.0,0.71,0.0
fk_daily_alltime,2025-10-06,fk-me21-1,ME21-1,11,2,0,0.0,18.18,0.0
fk_daily_alltime,2025-10-06,fk-me22-1,ME22-1,6,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-06,fk-mjc1,MJC1,6,3,0,0.0,50.0,0.0
fk_daily_alltime,2025-10-06,fk-mjc2,MJC2,708,244,0,0.0,34.46,0.0
fk_daily_alltime,2025-10-06,fk-mjc3,MJC3,0,1,0,0.0,0,0.0
fk_daily_alltime,2025-10-06,fk-nj-3,NJ-3,525,56,0,0.0,10.67,0.0
fk_daily_alltime,2025-10-06,fk-nj3,NJ3,31,1,0,0.0,3.23,0.0
fk_daily_alltime,2025-10-06,fk-oc1,OC1,227,5,0,0.0,2.2,0.0
fk_daily_alltime,2025-10-06,fk-oc2,OC2,58,2,0,0.0,3.45,0.0
fk_daily_alltime,2025-10-06,fk-oc3,OC3,161,3,0,0.0,1.86,0.0
fk_daily_alltime,2025-10-06,fk-pmc-1,PMC-1,6,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-06,fk-pmc-2,PMC-2,3,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-06,fk-pmc1,PMC1,7,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-06,fk-pmc10,PMC10,6,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-06,fk-pmc11,PMC11,23,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-06,fk-pmc12,PMC12,12,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-06,fk-pmc13,PMC13,3,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-06,fk-pmc14,PMC14,12,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-06,fk-pmc16,PMC16,5,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-06,fk-pmc17,PMC17,6,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-06,fk-pmc18,PMC18,12,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-06,fk-pmc2,PMC2,39,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-06,fk-pmc3,PMC3,2,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-06,fk-pmc4,PMC4,10,0,0,0.0,0.0,0
fk_daily_alltime,2025-10-06,fk-pmc5,PMC5,1,0,0,0.0,0.0,0
